SUBJECT,ITEM,LEXICALITY,REPETITION,CASE,RT,ACCURACY
16,65,word,repeated,alternating,NA,0
16,66,word,repeated,alternating,746.98,1
16,67,word,repeated,alternating,537.32,1
16,68,word,repeated,alternating,550,1
16,69,word,repeated,alternating,681.9,1
16,70,word,repeated,alternating,635.94,1
16,71,word,repeated,alternating,586.9,1
16,72,word,repeated,alternating,635.41,1
16,73,word,repeated,alternating,608.31,1
16,74,word,repeated,alternating,433.73,1
16,75,word,repeated,alternating,577.19,1
16,76,word,repeated,alternating,464.83,1
16,77,word,repeated,alternating,572.6,1
16,78,word,repeated,alternating,494.62,1
16,79,word,repeated,alternating,694.43,1
16,80,word,repeated,alternating,693.33,1
16,81,word,repeated,alternating,565.72,1
16,82,word,repeated,alternating,596.65,1
16,83,word,repeated,alternating,630.78,1
16,84,word,repeated,alternating,708.33,1
16,85,word,repeated,alternating,703.08,1
16,86,word,repeated,alternating,515.87,1
16,87,word,repeated,alternating,575.46,1
16,88,word,repeated,alternating,447.55,1
16,89,word,repeated,alternating,694.01,1
16,90,word,repeated,alternating,633.11,1
16,91,word,unrelated,lowercase,1212.33,1
16,92,word,unrelated,lowercase,840.2,1
16,93,word,unrelated,lowercase,604.15,1
16,94,word,unrelated,lowercase,554.73,1
16,95,word,unrelated,lowercase,566.76,1
16,96,word,unrelated,lowercase,698.27,1
16,97,word,unrelated,lowercase,749.92,1
16,98,word,unrelated,lowercase,617.64,1
16,99,word,unrelated,lowercase,531.4,1
16,100,word,unrelated,lowercase,721.69,1
16,101,word,unrelated,lowercase,632.17,1
16,102,word,unrelated,lowercase,444.95,1
16,103,word,unrelated,lowercase,578.52,1
16,104,word,unrelated,lowercase,530.51,1
16,105,word,unrelated,lowercase,724.84,1
16,106,word,unrelated,lowercase,576.81,1
16,107,word,unrelated,lowercase,611.35,1
16,108,word,unrelated,lowercase,594.3,1
16,109,word,unrelated,lowercase,519.79,1
16,110,word,unrelated,lowercase,579.13,1
16,111,word,unrelated,lowercase,673.62,1
16,112,word,unrelated,lowercase,598.02,1
16,113,word,unrelated,lowercase,544.71,1
16,114,word,unrelated,lowercase,751.77,1
16,115,word,unrelated,lowercase,523.16,1
16,116,word,unrelated,lowercase,742.31,1
16,117,word,unrelated,lowercase,NA,0
16,118,word,unrelated,lowercase,718.7,1
16,119,word,unrelated,lowercase,938.69,1
16,120,word,unrelated,lowercase,551.72,1
17,1,word,unrelated,alternating,421.76,1
17,2,word,unrelated,alternating,832.48,1
17,3,word,unrelated,alternating,NA,1
17,4,word,unrelated,alternating,369.99,1
17,5,word,unrelated,alternating,524.16,1
17,6,word,unrelated,alternating,844.02,1
17,7,word,unrelated,alternating,575.25,1
17,8,word,unrelated,alternating,687.42,1
17,9,word,unrelated,alternating,743.14,1
17,10,word,unrelated,alternating,306.71,1
17,11,word,unrelated,alternating,836.29,1
17,12,word,unrelated,alternating,366.78,1
17,13,word,unrelated,alternating,NA,1
17,14,word,unrelated,alternating,727.43,1
17,15,word,unrelated,alternating,NA,0
17,16,word,unrelated,alternating,533.35,1
17,17,word,unrelated,alternating,519.24,1
17,18,word,unrelated,alternating,445.98,1
17,19,word,unrelated,alternating,743.18,1
17,20,word,unrelated,alternating,583.89,1
17,21,word,unrelated,alternating,648.93,1
17,22,word,unrelated,alternating,754.27,1
17,23,word,unrelated,alternating,1138.42,1
17,24,word,unrelated,alternating,NA,0
17,25,word,unrelated,alternating,NA,1
17,26,word,unrelated,alternating,269.36,1
17,27,word,unrelated,alternating,NA,0
17,28,word,unrelated,alternating,917,1
17,29,word,unrelated,alternating,723.11,1
17,30,word,unrelated,alternating,NA,1
17,31,word,repeated,lowercase,NA,1
17,32,word,repeated,lowercase,932.45,1
17,33,word,repeated,lowercase,748.02,1
17,34,word,repeated,lowercase,NA,1
17,35,word,repeated,lowercase,NA,0
17,36,word,repeated,lowercase,533.46,1
17,37,word,repeated,lowercase,485.12,1
17,38,word,repeated,lowercase,738.28,1
17,39,word,repeated,lowercase,599.55,1
17,40,word,repeated,lowercase,780.68,1
17,41,word,repeated,lowercase,NA,1
17,42,word,repeated,lowercase,858.66,1
17,43,word,repeated,lowercase,638.03,1
17,44,word,repeated,lowercase,687.9,1
17,45,word,repeated,lowercase,635.33,1
17,46,word,repeated,lowercase,654.83,1
17,47,word,repeated,lowercase,NA,1
17,48,word,repeated,lowercase,NA,0
17,49,word,repeated,lowercase,383.5,1
17,50,word,repeated,lowercase,NA,1
17,51,word,repeated,lowercase,387.07,1
17,52,word,repeated,lowercase,1240.41,1
17,53,word,repeated,lowercase,NA,1
17,54,word,repeated,lowercase,NA,0
17,55,word,repeated,lowercase,NA,1
17,56,word,repeated,lowercase,NA,1
17,57,word,repeated,lowercase,723.89,1
17,58,word,repeated,lowercase,NA,1
17,59,word,repeated,lowercase,643.47,1
17,60,word,repeated,lowercase,708.11,1
17,61,word,repeated,alternating,NA,0
17,62,word,repeated,alternating,NA,1
17,63,word,repeated,alternating,611.69,1
17,64,word,repeated,alternating,NA,1
17,65,word,repeated,alternating,1024.32,1
17,66,word,repeated,alternating,695.8,1
17,67,word,repeated,alternating,449.78,1
17,68,word,repeated,alternating,630.28,1
17,69,word,repeated,alternating,448.39,1
17,70,word,repeated,alternating,664.96,1
17,71,word,repeated,alternating,327.31,1
17,72,word,repeated,alternating,1124.78,1
17,73,word,repeated,alternating,1059.51,1
17,74,word,repeated,alternating,NA,0
17,75,word,repeated,alternating,490.68,1
17,76,word,repeated,alternating,445.53,1
17,77,word,repeated,alternating,678.23,1
17,78,word,repeated,alternating,573.69,1
17,79,word,repeated,alternating,838.81,1
17,80,word,repeated,alternating,734.04,1
17,81,word,repeated,alternating,677.05,1
17,82,word,repeated,alternating,NA,1
17,83,word,repeated,alternating,710.47,1
17,84,word,repeated,alternating,631.54,1
17,85,word,repeated,alternating,632.83,1
17,86,word,repeated,alternating,585.92,1
17,87,word,repeated,alternating,NA,0
17,88,word,repeated,alternating,NA,1
17,89,word,repeated,alternating,620.76,1
17,90,word,repeated,alternating,NA,1
17,91,word,unrelated,lowercase,513.94,1
17,92,word,unrelated,lowercase,646.97,1
17,93,word,unrelated,lowercase,570.98,1
17,94,word,unrelated,lowercase,821.93,1
17,95,word,unrelated,lowercase,NA,1
17,96,word,unrelated,lowercase,791.08,1
17,97,word,unrelated,lowercase,NA,1
17,98,word,unrelated,lowercase,519.89,1
17,99,word,unrelated,lowercase,542.37,1
17,100,word,unrelated,lowercase,260.33,1
17,101,word,unrelated,lowercase,710.26,1
17,102,word,unrelated,lowercase,497.9,1
17,103,word,unrelated,lowercase,625.53,1
17,104,word,unrelated,lowercase,423.9,1
17,105,word,unrelated,lowercase,934.72,1
17,106,word,unrelated,lowercase,NA,1
17,107,word,unrelated,lowercase,912.31,1
17,108,word,unrelated,lowercase,1103.8,1
17,109,word,unrelated,lowercase,1025.86,1
17,110,word,unrelated,lowercase,479.98,1
17,111,word,unrelated,lowercase,NA,1
17,112,word,unrelated,lowercase,NA,1
17,113,word,unrelated,lowercase,NA,1
17,114,word,unrelated,lowercase,NA,0
17,115,word,unrelated,lowercase,NA,1
17,116,word,unrelated,lowercase,550.48,1
17,117,word,unrelated,lowercase,512.72,1
17,118,word,unrelated,lowercase,599.83,1
17,119,word,unrelated,lowercase,867.3,1
17,120,word,unrelated,lowercase,775.71,1
18,1,word,unrelated,alternating,708.73,1
18,2,word,unrelated,alternating,NA,1
18,3,word,unrelated,alternating,525.22,1
18,4,word,unrelated,alternating,NA,1
18,5,word,unrelated,alternating,606.23,1
18,6,word,unrelated,alternating,685.95,1
18,7,word,unrelated,alternating,775.06,1
18,8,word,unrelated,alternating,595.31,1
18,9,word,unrelated,alternating,706.45,1
18,10,word,unrelated,alternating,NA,1
18,11,word,unrelated,alternating,511.58,1
18,12,word,unrelated,alternating,537.54,1
18,13,word,unrelated,alternating,NA,1
18,14,word,unrelated,alternating,NA,0
18,15,word,unrelated,alternating,NA,1
18,16,word,unrelated,alternating,574.63,1
18,17,word,unrelated,alternating,486.59,1
18,18,word,unrelated,alternating,NA,1
18,19,word,unrelated,alternating,562.1,1
18,20,word,unrelated,alternating,352.57,1
18,21,word,unrelated,alternating,NA,1
18,22,word,unrelated,alternating,605.24,1
18,23,word,unrelated,alternating,NA,0
18,24,word,unrelated,alternating,628.06,1
18,25,word,unrelated,alternating,NA,0
18,26,word,unrelated,alternating,NA,0
18,27,word,unrelated,alternating,948.79,1
18,28,word,unrelated,alternating,702.11,1
18,29,word,unrelated,alternating,660.66,1
18,30,word,unrelated,alternating,NA,1
18,31,word,repeated,lowercase,401.7,1
18,32,word,repeated,lowercase,553.83,1
18,33,word,repeated,lowercase,732.57,1
18,34,word,repeated,lowercase,NA,0
18,35,word,repeated,lowercase,848.98,1
18,36,word,repeated,lowercase,NA,0
18,37,word,repeated,lowercase,629.96,1
18,38,word,repeated,lowercase,503.57,1
18,39,word,repeated,lowercase,514.13,1
18,40,word,repeated,lowercase,585.39,1
18,41,word,repeated,lowercase,NA,1
18,42,word,repeated,lowercase,749.64,1
18,43,word,repeated,lowercase,559.22,1
18,44,word,repeated,lowercase,480.36,1
18,45,word,repeated,lowercase,429.06,1
18,46,word,repeated,lowercase,269.71,1
18,47,word,repeated,lowercase,NA,1
18,48,word,repeated,lowercase,456.4,1
18,49,word,repeated,lowercase,415.49,1
18,50,word,repeated,lowercase,527.06,1
18,51,word,repeated,lowercase,NA,1
18,52,word,repeated,lowercase,NA,0
18,53,word,repeated,lowercase,NA,1
18,54,word,repeated,lowercase,716.55,1
18,55,word,repeated,lowercase,599.44,1
18,56,word,repeated,lowercase,467.31,1
18,57,word,repeated,lowercase,575.69,1
18,58,word,repeated,lowercase,NA,1
18,59,word,repeated,lowercase,675.06,1
18,60,word,repeated,lowercase,633.95,1
18,61,word,repeated,alternating,NA,0
18,62,word,repeated,alternating,562.17,1
18,63,word,repeated,alternating,NA,0
18,64,word,repeated,alternating,433.2,1
18,65,word,repeated,alternating,960.2,1
18,66,word,repeated,alternating,763.75,1
18,67,word,repeated,alternating,617.96,1
18,68,word,repeated,alternating,536.58,1
18,69,word,repeated,alternating,NA,1
18,70,word,repeated,alternating,514.61,1
18,71,word,repeated,alternating,718.97,1
18,72,word,repeated,alternating,644.62,1
18,73,word,repeated,alternating,NA,1
18,74,word,repeated,alternating,620.07,1
18,75,word,repeated,alternating,NA,1
18,76,word,repeated,alternating,559.79,1
18,77,word,repeated,alternating,NA,1
18,78,word,repeated,alternating,475.97,1
18,79,word,repeated,alternating,653.68,1
18,80,word,repeated,alternating,NA,0
18,81,word,repeated,alternating,551.43,1
18,82,word,repeated,alternating,534.77,1
18,83,word,repeated,alternating,NA,1
18,84,word,repeated,alternating,675.42,1
18,85,word,repeated,alternating,NA,1
18,86,word,repeated,alternating,379.76,1
18,87,word,repeated,alternating,462.87,1
18,88,word,repeated,alternating,636.85,1
18,89,word,repeated,alternating,677.54,1
18,90,word,repeated,alternating,763.4,1
18,91,word,unrelated,lowercase,577.71,1
18,92,word,unrelated,lowercase,569.22,1
18,93,word,unrelated,lowercase,605.01,1
18,94,word,unrelated,lowercase,NA,1
18,95,word,unrelated,lowercase,671.1,1
18,96,word,unrelated,lowercase,611.54,1
18,97,word,unrelated,lowercase,820.39,1
18,98,word,unrelated,lowercase,NA,1
18,99,word,unrelated,lowercase,566.87,1
18,100,word,unrelated,lowercase,NA,0
18,101,word,unrelated,lowercase,NA,1
18,102,word,unrelated,lowercase,543.72,1
18,103,word,unrelated,lowercase,NA,1
18,104,word,unrelated,lowercase,636.09,1
18,105,word,unrelated,lowercase,NA,1
18,106,word,unrelated,lowercase,609.93,1
18,107,word,unrelated,lowercase,595.44,1
18,108,word,unrelated,lowercase,481.88,1
18,109,word,unrelated,lowercase,1131.08,1
18,110,word,unrelated,lowercase,689.74,1
18,111,word,unrelated,lowercase,638.44,1
18,112,word,unrelated,lowercase,NA,1
18,113,word,unrelated,lowercase,564.74,1
18,114,word,unrelated,lowercase,525.63,1
18,115,word,unrelated,lowercase,445.63,1
18,116,word,unrelated,lowercase,697.66,1
18,117,word,unrelated,lowercase,626.47,1
18,118,word,unrelated,lowercase,NA,1
18,119,word,unrelated,lowercase,577.08,1
18,120,word,unrelated,lowercase,NA,1
19,1,word,unrelated,alternating,NA,1
19,2,word,unrelated,alternating,742.81,1
19,3,word,unrelated,alternating,915.81,1
19,4,word,unrelated,alternating,620.09,1
19,5,word,unrelated,alternating,595.19,1
19,6,word,unrelated,alternating,573.56,1
19,7,word,unrelated,alternating,656.29,1
19,8,word,unrelated,alternating,NA,1
19,9,word,unrelated,alternating,1196.13,1
19,10,word,unrelated,alternating,541.56,1
19,11,word,unrelated,alternating,297.4,1
19,12,word,unrelated,alternating,NA,1
19,13,word,unrelated,alternating,541.11,1
19,14,word,unrelated,alternating,1006.26,1
19,15,word,unrelated,alternating,675.09,1
19,16,word,unrelated,alternating,885.32,1
19,17,word,unrelated,alternating,477.85,1
19,18,word,unrelated,alternating,418.34,1
19,19,word,unrelated,alternating,626.69,1
19,20,word,unrelated,alternating,1099.86,1
19,21,word,unrelated,alternating,627.08,1
19,22,word,unrelated,alternating,514.06,1
19,23,word,unrelated,alternating,NA,1
19,24,word,unrelated,alternating,319.16,1
19,25,word,unrelated,alternating,454.75,1
19,26,word,unrelated,alternating,NA,1
19,27,word,unrelated,alternating,882.37,1
19,28,word,unrelated,alternating,584.96,1
19,29,word,unrelated,alternating,466.73,1
19,30,word,unrelated,alternating,702.59,1
19,31,word,repeated,lowercase,577.15,1
19,32,word,repeated,lowercase,NA,1
19,33,word,repeated,lowercase,534.18,1
19,34,word,repeated,lowercase,388.95,1
19,35,word,repeated,lowercase,NA,0
19,36,word,repeated,lowercase,768.92,1
19,37,word,repeated,lowercase,NA,1
19,38,word,repeated,lowercase,404.19,1
19,39,word,repeated,lowercase,566.81,1
19,40,word,repeated,lowercase,406.86,1
19,41,word,repeated,lowercase,499.81,1
19,42,word,repeated,lowercase,768.36,1
19,43,word,repeated,lowercase,908.17,1
19,44,word,repeated,lowercase,665.1,1
19,45,word,repeated,lowercase,NA,0
19,46,word,repeated,lowercase,693.38,1
19,47,word,repeated,lowercase,462.82,1
19,48,word,repeated,lowercase,533.61,1
19,49,word,repeated,lowercase,528.9,1
19,50,word,repeated,lowercase,504.07,1
19,51,word,repeated,lowercase,NA,0
19,52,word,repeated,lowercase,652.84,1
19,53,word,repeated,lowercase,430.65,1
19,54,word,repeated,lowercase,685.12,1
19,55,word,repeated,lowercase,522.97,1
19,56,word,repeated,lowercase,516.95,1
19,57,word,repeated,lowercase,566.44,1
19,58,word,repeated,lowercase,466.16,1
19,59,word,repeated,lowercase,485.4,1
19,60,word,repeated,lowercase,542.33,1
19,61,word,repeated,alternating,638.96,1
19,62,word,repeated,alternating,614.95,1
19,63,word,repeated,alternating,353.15,1
19,64,word,repeated,alternating,880.59,1
19,65,word,repeated,alternating,548.12,1
19,66,word,repeated,alternating,753.01,1
19,67,word,repeated,alternating,NA,1
19,68,word,repeated,alternating,874.93,1
19,69,word,repeated,alternating,626.32,1
19,70,word,repeated,alternating,603.57,1
19,71,word,repeated,alternating,365.41,1
19,72,word,repeated,alternating,332.33,1
19,73,word,repeated,alternating,NA,1
19,74,word,repeated,alternating,NA,1
19,75,word,repeated,alternating,NA,0
19,76,word,repeated,alternating,402.29,1
19,77,word,repeated,alternating,638.09,1
19,78,word,repeated,alternating,NA,1
19,79,word,repeated,alternating,NA,0
19,80,word,repeated,alternating,538.34,1
19,81,word,repeated,alternating,293.5,1
19,82,word,repeated,alternating,705.14,1
19,83,word,repeated,alternating,1128.33,1
19,84,word,repeated,alternating,593.8,1
19,85,word,repeated,alternating,320.23,1
19,86,word,repeated,alternating,405.52,1
19,87,word,repeated,alternating,586.5,1
19,88,word,repeated,alternating,972.23,1
19,89,word,repeated,alternating,665.82,1
19,90,word,repeated,alternating,647.96,1
19,91,word,unrelated,lowercase,546.66,1
19,92,word,unrelated,lowercase,535.81,1
19,93,word,unrelated,lowercase,473.88,1
19,94,word,unrelated,lowercase,700.03,1
19,95,word,unrelated,lowercase,631.3,1
19,96,word,unrelated,lowercase,476.25,1
19,97,word,unrelated,lowercase,832.05,1
19,98,word,unrelated,lowercase,463.41,1
19,99,word,unrelated,lowercase,601.35,1
19,100,word,unrelated,lowercase,NA,1
19,101,word,unrelated,lowercase,559.42,1
19,102,word,unrelated,lowercase,NA,1
19,103,word,unrelated,lowercase,624.52,1
19,104,word,unrelated,lowercase,799.98,1
19,105,word,unrelated,lowercase,603.34,1
19,106,word,unrelated,lowercase,486.6,1
19,107,word,unrelated,lowercase,540.83,1
19,108,word,unrelated,lowercase,544.39,1
19,109,word,unrelated,lowercase,709.81,1
19,110,word,unrelated,lowercase,495.53,1
19,111,word,unrelated,lowercase,586.63,1
19,112,word,unrelated,lowercase,NA,1
19,113,word,unrelated,lowercase,NA,0
19,114,word,unrelated,lowercase,NA,1
19,115,word,unrelated,lowercase,862.96,1
19,116,word,unrelated,lowercase,NA,1
19,117,word,unrelated,lowercase,534.86,1
19,118,word,unrelated,lowercase,623.29,1
19,119,word,unrelated,lowercase,626.72,1
19,120,word,unrelated,lowercase,570.93,1
20,1,word,unrelated,alternating,492.53,1
20,2,word,unrelated,alternating,372.2,1
20,3,word,unrelated,alternating,399.52,1
20,4,word,unrelated,alternating,412.18,1
20,5,word,unrelated,alternating,428.16,1
20,6,word,unrelated,alternating,353.67,1
20,7,word,unrelated,alternating,410.02,1
20,8,word,unrelated,alternating,375.82,1
20,9,word,unrelated,alternating,543.75,1
20,10,word,unrelated,alternating,477.18,1
20,11,word,unrelated,alternating,499.23,1
20,12,word,unrelated,alternating,396.14,1
20,13,word,unrelated,alternating,437.13,1
20,14,word,unrelated,alternating,498.9,1
20,15,word,unrelated,alternating,444.22,1
